Fecha - Hora, Cuenta, Contenido, Imagen
7:26 PM - 27 Jun 2019,Secretaría Cultura,"Inauguramos en el Museo Nacional de Antropología (@mna_inah) ""Pierre Verger en México. Con los pies en la tierra"". Conformada por 188 fotografías, la muestra analiza la visión de este fotógrafo francés de las fiestas, los rostros y la vida rural de México en 1937, 1939 y 1957. ",https://pbs.twimg.com/media/D-HWfTdU4AAr3W-.jpg
5:16 PM - 27 Jun 2019,Secretaría Cultura,"Lamentamos el sensible fallecimiento del actor y cantante Gualberto Castro, célebre por cantar con ""Los Hermanos Castro"" y ser anfitrión del programa de televisión La Carabina de Ambrosio. QEPD.",https://pbs.twimg.com/media/D-G3n7GW4AEXta9.jpg
3:15 PM - 27 Jun 2019,Secretaría Cultura,"#Entérate 

Polinizando el conocimiento en @LaColmenaTLX; concluye taller de introducción al #PureData en #Tlaxcala.

El curso sentó las bases para explorar herramientas de creación musical, a partir de lenguajes de programación. Detalles  https://bit.ly/301j1pp ",https://pbs.twimg.com/media/D-GRdObWsAAr8v4.jpg
1:13 PM - 27 Jun 2019,Secretaría Cultura, #Entérate de los temas de la agenda nacional con este resumen de la #ConferenciaPresidente. ,https://pbs.twimg.com/media/D-F20uQU4AAdqxD.jpg
12:23 PM - 27 Jun 2019,Secretaría Cultura,"#Entérate  

Jaramar Soto deleitará al público jalisciense con canciones sefardíes. En compañía del Cuarteto Latinoamericano, la cantante interpretará piezas del disco El hilo invisible, merecedor del Grammy Latino. 

Detalles  https://bit.ly/2Jc4HDt ",https://pbs.twimg.com/media/D-F1x9_VAAEqhTu.jpg
10:41 AM - 27 Jun 2019,Secretaría Cultura,"#CuerpoYMovimiento 

¡No pierdas la oportunidad de disfrutar la #GalaElisaYAmigos!

Los boletos para la función del 2 de julio en el @AuditorioMx están al 2x1.

Adquiere tus entradas aquí  http://bit.ly/2ZKYKFa ",https://pbs.twimg.com/media/D-Fc8aXUcAA3-hl.jpg
9:15 AM - 27 Jun 2019,Secretaría Cultura,"Estas manifestaciones son consideradas precursoras de la marcha del orgullo de lesbianas, gays, bisexuales, transgénero, travestis, transexuales e intersexuales en México.

Conoce más #CulturaDiversa  http://cultura.gob.mx ",https://pbs.twimg.com/media/D-E7xa1XkAIN4kW.jpg
9:15 AM - 27 Jun 2019,Secretaría Cultura,"El 2 de octubre 1978, el Frente Homosexual de Acción Revolucionaria (FHAR), el Grupo Lambda de Liberación Homosexual y el Grupo Autónomo de Lesbianas Oikabeth participaron en un contingente en la marcha conmemorativa a 10 años de la represión del movimiento estudiantil de 1968.",https://pbs.twimg.com/media/D-FAQxJUwAA2mWG.jpg
9:15 AM - 27 Jun 2019,Secretaría Cultura,"#CulturaDiversa 

El 26 de julio 1978, durante la marcha realizada en #CiudadDeMéxico por el veinticinco aniversario de la Revolución Cubana, participó una treintena de homosexuales que se identificaron como integrantes del Frente de Liberación Homosexual de México (FLHM). ",https://pbs.twimg.com/media/D-FBP8MUEAUCLur.jpg
9:15 AM - 27 Jun 2019,Secretaría Cultura,"La visibilización de la diversidad sexual –impensable fuera de los códigos de la prensa amarillista que estigmatizaba a homosexuales y travestis–, la persecución policiaca, las razzias y la discriminación fueron el contexto que dio pie a alianzas con la izquierda y el feminismo.",https://pbs.twimg.com/media/D-FAMJiXYAABCWc.jpg
9:15 AM - 27 Jun 2019,Secretaría Cultura,"En México, el primer arribo de la homosexualidad a la mirada pública mediática fue en 1901 con la aprehensión de 41 hombres homosexuales en una casa en #CiudadDeMéxico. La mitad de los participantes vestía ropas consideradas culturalmente propias de las mujeres. #CulturaDiversa",https://pbs.twimg.com/media/D-E3VSAXsAM8E_i.jpg
9:15 AM - 27 Jun 2019,Secretaría Cultura,"¿Por qué los movimientos de la diversidad hablan del orgullo para apelar a la lucha por sus derechos? 

El orgullo es un proyecto político que surgió para contrarrestar las ideas negativas sobre las personas homosexuales y trans, contra los prejuicios que las estigmatizaban. ",https://pbs.twimg.com/media/D-E7BSnXsAI1-g_.jpg
9:15 AM - 27 Jun 2019,Secretaría Cultura,"#CulturaDiversa 

En junio 1979, un grupo de jóvenes con la terca esperanza de cambiar el mundo y acabar con los abusos que enfrentaban homosexuales partieron del Ángel de la Independencia y caminaron por la calle de Lerma desviados por la Policía para no transitar por Reforma.",https://pbs.twimg.com/media/D-EzQKtVUAAPD0j.jpg
8:25 AM - 27 Jun 2019,Secretaría Cultura,"#Entérate  Más de 200 niños, niñas y adolescentes forman parte de los Semilleros Creativos que coordina @FomentoMusical en #Campeche. 

 Cuatro bandas musicales y cinco coros comunitarios más que se suman al Programa Nacional #CulturaComunitaria.  https://bit.ly/2FCDp8f ",https://pbs.twimg.com/media/D-E_BxbXYAAPhvT.jpg
6:00 AM - 27 Jun 2019,Secretaría Cultura,"#JuevesDeTeatro 

La 40 Muestra Nacional de Teatro (@40_MNT) tendrá como sede el estado de #Colima, bajo la dirección artística de María del Carmen Cortés, Aracelia Guerrero, Abraham Oceransky, Circee Rangel y Rodolfo Guerrero. 

Detalles  http://bit.ly/2FA6IZg ",https://pbs.twimg.com/media/D-EdUE3VUAA9tA9.jpg
4:56 AM - 27 Jun 2019,Secretaría Cultura,"Buens días

Los célebres perros de #Colima tienen alrededor de dos mil años de edad. Representan a canes gordos sin pelo, de patas cortas, parados, sentados o recostados (a veces solo su cabeza). Estas piezas contenedoras muestran una vasija sobre la cola, la cabeza o el lomo.",https://pbs.twimg.com/media/D-Cw1XqUcAAJoHW.jpg
9:22 PM - 26 Jun 2019,Secretaría Cultura,"En junio, ¿marchas por tus derechos?

Tenemos una cita con la diversidad.

#CulturaDiversa",https://pbs.twimg.com/media/D-Cm5DpUEAI-3gc.jpg
8:10 PM - 26 Jun 2019,Secretaría Cultura," Lanza @CNDH micrositio para promoción de Derechos Económicos, Sociales, Culturales y Ambientales (DESCA).

Conoce tus derechos  https://bit.ly/2XxS3YQ ",https://pbs.twimg.com/media/D8DmfMxWwAAKmgY.jpg
7:09 PM - 26 Jun 2019,Secretaría Cultura,"Lectura de poesía 

José Emilio Pacheco
80 años, 80 poemas

Viernes 28 de junio, 16 h
@INEHRM",https://pbs.twimg.com/media/D9_euzeU8AA4Y_-.jpg
6:08 PM - 26 Jun 2019,Secretaría Cultura,"La lectura transforma vidas.
#EstrategiaDeLectura 
#LeerEstáDeModa ",https://pbs.twimg.com/media/D-AZq-JXsAID-Bb.jpg
3:21 PM - 26 Jun 2019,Secretaría Cultura,"#Entérate 

Presenta el @cenartmx ¡A Coro!, ciclo que mostrará la riqueza de las voces mexicanas.

Detalles  https://bit.ly/2X16ujO ",https://pbs.twimg.com/media/D-BU7AbVUAE_5QH.jpg
12:22 PM - 26 Jun 2019,Secretaría Cultura,"#Entérate  @RadioEducacion transmitirá El gozo de la lectura. Libros, autores y lectores, del 26 al 29 de junio, como parte de la #EstrategiaDeLectura.

¡No te lo pierdas! #LeerEstáDeModa ",https://pbs.twimg.com/media/D-AclxQXkAE0jHT.jpg
11:41 AM - 26 Jun 2019,Secretaría Cultura," ¿Qué es la Estrategia Nacional de Lectura?
#EstrategiaDeLectura 
#LeerEstáDeModa ",https://pbs.twimg.com/media/D-ATfy1XYAAGZ-s.jpg
11:23 AM - 26 Jun 2019,Secretaría Cultura," ¿Ya conoces la biblioteca más cerca de ti? 
#EstrategiaDeLectura 
#LeerEstáDeModa ",https://pbs.twimg.com/media/D-ASoZ6WsAAQvaa.jpg
9:51 AM - 26 Jun 2019,Secretaría Cultura,"#Entérate 

El @INALIMEXICO abre concurso para el diseño del Pabellón de lenguas indígenas para la @FILGuadalajara y la @FILOaxaca.

Podrán participar personas físicas y morales que radiquen en México, de manera individual o en coautoría. Detalles  https://bit.ly/2X5ZiHU ",https://pbs.twimg.com/media/D9i67ZoUwAEC81J.jpg
9:01 AM - 26 Jun 2019,Secretaría Cultura,"“El performance fue una herramienta crítica al retomar la reflexión que sobre el ser mujer y el ser hombre se tiene actualmente, sacudir al público para que identifique a la mujer como sujeto transformador de su entorno”, señala sobre su pieza Atravesando la línea. #PensarGénero",https://pbs.twimg.com/media/D9_9is4UYAAU_lZ.jpg
9:01 AM - 26 Jun 2019,Secretaría Cultura,"#PensarGénero 

En sus performance cuestiona la feminidad como un constructo, al mismo tiempo que dialoga sobre las fronteras en las que el género se diluye, como es el caso de las piezas Atravesando la línea y Como en un cuento de hadas.",https://pbs.twimg.com/media/D9_86ZqUEAA1Rjq.jpg
9:01 AM - 26 Jun 2019,Secretaría Cultura,"#PensarGénero 

Las diferencias construidas desde lo cultural entre hombres y mujeres es un tema que confluye en la obra de Lorena Orozco Quiyono (Ciudad de México, 1967), artista multidisciplinaria que trabaja pintura, instalación y performance.",https://pbs.twimg.com/media/D9_8zvuU4AALnJl.jpg
7:38 AM - 26 Jun 2019,Secretaría Cultura,#VeranoEsCultura  Disfruta de unas vacaciones culturales con las actividades que han preparado los diversos recintos de la Secretaría de Cultura.  Detalles  https://bit.ly/2KGiyoT ,https://pbs.twimg.com/media/D5_ABXlXoAM35br.jpg
6:58 AM - 26 Jun 2019,Secretaría Cultura,#Entérate  Recuerda el Instituto Nacional de Estudios Históricos de las Revoluciones de México (@INEHRM) a José Emilio Pacheco en el 80 aniversario de su natalicio. El próximo 28 de junio se realizará una jornada de lectura de poesía. Detalles  https://bit.ly/2KD4Tib ,https://pbs.twimg.com/media/D5aJ2VpUwAAQAIb.jpg
6:33 AM - 26 Jun 2019,Secretaría Cultura,"#CulturaComunitaria  Más de mil 200 personas han sido parte de las #Milpas, jornadas de participación y diagnóstico cultural, y más de mil 100 han convivido en los #Jolgorios, celebraciones públicas de arte y cultura para impulsar el talento local.  https://bit.ly/2Y8DTtW ",https://pbs.twimg.com/media/D3MzB1tUIAI2h1L.jpg
4:46 AM - 26 Jun 2019,Secretaría Cultura,"¡Buenos días! 

Este chimalli o rodela mexica es uno de los cuatro escudos del siglo XVI que aún existen en el mundo, y el único que se conserva en México.",https://pbs.twimg.com/media/D99l_PgUEAA-rTQ.jpg
3:45 PM - 25 Jun 2019,Secretaría Cultura,"La película @ROMACuaron también se llevó el #Ariel2019 en las categorías de Guion Original, Fotografía, Edición, Sonido, Diseño de Arte, Efectos Visuales, Efectos Especiales y Coactuación Femenina para @MarDeTavira. 

Detalles  https://bit.ly/2KEskb4 ",https://pbs.twimg.com/media/D97t8_vUYAAXcyS.jpg
3:15 PM - 25 Jun 2019,Secretaría Cultura,"De la infancia ganó el #Ariel2019 en las ternas de Mejor Guion Adaptado y Revelación Actoral para Benny Emmanuel y la Mejor Coactuación Masculina fue para Leonardo Ortizgris en la cinta Museo.

Detalles  https://bit.ly/2KEskb4 ",https://pbs.twimg.com/media/D97ntpSU8AAyRiq.jpg
2:14 PM - 25 Jun 2019,Secretaría Cultura,"Arcángel, de Ángeles Cruz, triunfó como Mejor Cortometraje de Ficción; asimismo, Viva el rey, de Luis Téllez, como Mejor Cortometraje de Animación; mientras que el Mejor Cortometraje Documental fue Sinfonía de un mar triste, de Carlos Morales. #Ariel61  https://bit.ly/2KEskb4 ",https://pbs.twimg.com/media/D97oNcmU8AAWdt8.jpg
1:13 PM - 25 Jun 2019,Secretaría Cultura,"Se acabó el régimen de los intocables.

#Entérate con el resumen de la #ConferenciaPresidente.",https://pbs.twimg.com/media/D97mALQUYAAN5RA.jpg
12:27 PM - 25 Jun 2019,Secretaría Cultura,"#Entérate 

¡Transmitiremos desde Cuetzalan del Progreso, #Puebla, el XXIV Festival de la Huasteca! Con @RadioEducacion tendrás la oportunidad de acercarte a las expresiones musicales de esta importante región del país.

Detalles  https://bit.ly/2LgBgTn ",https://pbs.twimg.com/media/D97jowBUcAAv3fd.jpg
11:34 AM - 25 Jun 2019,Secretaría Cultura,"Roma, de Alfonso Cuarón, fue la cinta más galardonada en la 61 entrega de los premios Ariel, al llevarse 10 estatuillas, incluidas Mejor Película y Mejor Director, mientras que la cinta Las niñas bien, de Alejandra Márquez Abella, conquistó cuatro premios. https://bit.ly/2KEskb4 ",https://pbs.twimg.com/media/D97T91TUIAAf_xS.jpg
8:11 AM - 25 Jun 2019,Secretaría Cultura,"Las artesanías conjuntan diseño, arte, divinidad y sentido práctico del producto; por lo que las y los artesanos son considerados maestros y maestras en técnicas ancestrales que se aprenden en el seno de una familia para continuar con una larga tradición. ",https://pbs.twimg.com/media/D96oybYUcAA6N0f.jpg
8:10 AM - 25 Jun 2019,Secretaría Cultura,"  Esta es la razón por la que una artesanía de un pueblo en el #EstadoDeMéxico es totalmente diferente a otra creada en #Veracruz, #Oaxaca o #Guerrero; asimismo, sus significados, valores y usos son radicalmente diferentes. ",https://pbs.twimg.com/media/D96o3tZVUAAd9_a.jpg
8:10 AM - 25 Jun 2019,Secretaría Cultura," Existen tantas artesanías en nuestro país como regiones, pueblos y tradiciones. 

 Esta diversidad se ve plasmada en los propios productos, mismos que se elaboran con base en materiales que son obtenidos en la región que habita la artesana o el artesano.",https://pbs.twimg.com/media/D96ofGaUIAAatYz.jpg
7:57 AM - 25 Jun 2019,Secretaría Cultura,"Las artesanías son un ejemplo de nuestra compleja y rica diversidad cultural; cada una de estas artesanías, que resultan de un trabajo manual único que las hace especiales al estar lejos de la industrialización, contiene y refleja la identidad de los pueblos donde fueron hechas.",https://pbs.twimg.com/media/D2CCYOYUwAAp4rR.png
7:39 AM - 25 Jun 2019,Secretaría Cultura,"Bajo la premisa de “no dejar a nadie atrás”, la Secretaría de Cultura y las instancias estatales del sector pertenecientes a los 32 estados de la República trabajamos en una alianza por la cultura nacional que será eje de la transformación del país.  https://bit.ly/2XxWzX6 ",https://pbs.twimg.com/media/D96aAy3UcAA0Z-f.jpg
7:19 AM - 25 Jun 2019,Secretaría Cultura,"#Entérate 

Maestros de Semilleros Creativos de @FomentoMusical asistieron a taller de dirección orquestal en #Guanajuato. 

35 docentes de agrupaciones musicales comunitarias trabajaron sobre el desarrollo de herramientas didácticas.

Detalles  https://bit.ly/2YbwmLa ",https://pbs.twimg.com/media/D96XmyyU0AYn2dt.jpg
6:38 AM - 25 Jun 2019,Secretaría Cultura,"Buenos días  Este vaso estucado y pintado es originario de Tetitla, Teotihuacan, #EstadoDeMéxico. Los vasos ceremoniales teotihuacanos tienen una forma cilíndrica con tres soportes. Gobernantes los usaban para depositarlos como ofrendas y en algunos casos como urnas funerarias.",https://pbs.twimg.com/media/D96R1qSU8AYqlO8.jpg
6:44 PM - 24 Jun 2019,Secretaría Cultura,"#Entérate 

Trabajamos por una alianza por la cultura nacional.

Alejandra Frausto (@alefrausto) sostiene reunión con los 32 titulares de Cultura de México, a fin de diseñar estrategias para una mayor redistribución de la riqueza cultural.

Detalles  https://bit.ly/2XxWzX6 ",https://pbs.twimg.com/media/D92e8sYXoAAFRZX.jpg
6:06 PM - 24 Jun 2019,Secretaría Cultura,"#Ariel61 

""Justo en este momento nos estamos planteando un mejor país, un mayor diálogo entre los mexicanos"", reflexiona @maria_novaro, quien asegura que vivimos un momento espléndido del cine mexicano, el cual coincide con la transformación política.",https://pbs.twimg.com/media/D93nJnIVAAEZf15.jpg
5:21 PM - 24 Jun 2019,Secretaría Cultura,"#Ariel61 

Previo a la ceremonia de entrega de los #Ariel2019, la secretaria de Cultura de México, Alejandra Frausto (@alefrausto), reitera que los fondos de apoyo para la producción cinematográfica –así como para todo el sector cultural– están garantizados.",https://pbs.twimg.com/media/D93c2MYVUAA7OI1.jpg
5:00 PM - 24 Jun 2019,Secretaría Cultura,"#Ariel61 

 Sigue a través de @Canal22 la transmisión en vivo desde la @CinetecaMexico de la entrega de los premios #Ariel2019.

Prende tu TV o da clic aquí  https://canal22.org.mx/streaming.html ",https://pbs.twimg.com/media/D93WeMdUIAIzRZ-.jpg
4:41 PM - 24 Jun 2019,Secretaría Cultura,"#Entérate 

Todo listo para la gran fiesta del cuerpo en movimiento: @danzatlan. 

El Festival Internacional de la Danza, que encabezará @ElisaCarrilloC del 2 al 13 de julio, incluye clases magistrales, conferencias, audiciones y estrenos.

Detalles  https://bit.ly/2IGv0Td ",https://pbs.twimg.com/media/D92cAzVXsAITmRp.jpg
3:35 PM - 24 Jun 2019,Secretaría Cultura,"#Entérate 

El Centro Cultural @Helenico anuncia el relanzamiento de la página de Dramaturgia Mexicana y su nueva oferta académica en línea.

Con esto se aprovechan las nuevas tecnologías para mejorar la difusión de textos de las y los dramaturgos.  https://bit.ly/2xaRHIH ",https://pbs.twimg.com/media/DE9cWDeXsAELZ1p.jpg
1:03 PM - 24 Jun 2019,Secretaría Cultura, #Entérate de los temas más relevantes de la agenda nacional con este resumen de la #ConferenciaPresidente. ,https://pbs.twimg.com/media/D92UEjzXUAAuOVO.jpg
11:57 AM - 24 Jun 2019,Secretaría Cultura,"¡El verano ya está aquí! 

Disfruta de las actividades especiales que @LaColmenaTLX tiene preparadas. #VeranoEsCultura

¿Dónde? ¡En #Tlaxcala! Visítanos. ",https://pbs.twimg.com/media/D92S16WX4AAsH6l.jpg
7:49 AM - 24 Jun 2019,Secretaría Cultura,"La diseñadora de producción Bárbara Enríquez ya tiene dos premios Ariel, esta es su octava nominación por Diseño de arte, hoy por Roma. “Siempre es un honor. Está muy bien ganar, pero estar nominado… son las 4 o 5 mejores películas, eso ya es ganar”.  https://bit.ly/2N55LOP ",https://pbs.twimg.com/media/D9tXUGsUcAAaK2c.jpg
7:09 AM - 24 Jun 2019,Secretaría Cultura,"#Entérate 

Alistan Jóvenes Creadores del @FONCAMX productos culturales que presentarán al público.

Detalles  https://bit.ly/31QuARF ",https://pbs.twimg.com/media/D9tSaVoUIAAigYG.jpg
4:41 AM - 24 Jun 2019,Secretaría Cultura,"¡Buenos días!  En la sierra de San Francisco, Baja California Sur, existen emblemáticos abrigos rocosos en los que están plasmadas pinturas rupestres con representaciones geométricas, de fauna, flora y humanas; además, algunas figuras antropomorfas portan flechas y lanzas. #BCS",https://pbs.twimg.com/media/D9tbMwVUcAABuTC.jpg
